sample_id,latitude,longitude,grain_size,grain_size_class,beach_type,region,image_path,timestamp,beach_name
SAMPLE_0614,15.363366,74.11022,0.99,medium,berm,Goa,images/sample_0614_goa_berm.jpg,2025-08-08T05:50:52.547988,Palolem Beach
SAMPLE_0615,12.824974,80.199844,1.76,coarse,intertidal,Chennai,images/sample_0615_chennai_intertidal.jpg,2025-09-02T04:59:37.548003,Elliot Beach
SAMPLE_0616,19.674288,86.314251,1.75,coarse,dune,Odisha,images/sample_0616_odisha_dune.jpg,2025-09-23T04:15:34.548018,Puri Beach
SAMPLE_0617,11.813449,93.253012,1.15,coarse,intertidal,Andaman,images/sample_0617_andaman_intertidal.jpg,2025-09-10T21:38:13.548033,Kalapathar Beach
SAMPLE_0618,10.469931,76.113328,0.84,medium,intertidal,Kerala,images/sample_0618_kerala_intertidal.jpg,2025-08-13T06:54:28.548047,Marari Beach
SAMPLE_0619,19.529297,86.389087,1.7,coarse,intertidal,Odisha,images/sample_0619_odisha_intertidal.jpg,2025-08-05T23:05:23.548063,Puri Beach
SAMPLE_0620,22.06937,69.192751,1.94,coarse,intertidal,Gujarat,images/sample_0620_gujarat_intertidal.jpg,2025-05-18T02:05:58.548086,Chorwad Beach
SAMPLE_0621,13.076002,92.513032,1.67,coarse,dune,Andaman,images/sample_0621_andaman_dune.jpg,2025-04-08T20:07:50.548102,Radhanagar Beach
SAMPLE_0622,17.784227,83.345704,0.51,medium,berm,Vizag,images/sample_0622_vizag_berm.jpg,2025-08-20T19:23:01.548117,Yarada Beach
SAMPLE_0623,20.733652,85.587759,0.51,medium,dune,Odisha,images/sample_0623_odisha_dune.jpg,2025-04-30T19:29:31.548133,Gopalpur Beach
SAMPLE_0624,11.668089,93.395566,0.2,fine,berm,Andaman,images/sample_0624_andaman_berm.jpg,2025-05-09T14:54:13.548147,Kalapathar Beach
SAMPLE_0625,17.728428,83.391176,0.88,medium,berm,Vizag,images/sample_0625_vizag_berm.jpg,2025-04-09T14:59:08.548162,Rushikonda Beach
SAMPLE_0626,22.441986,68.140887,0.59,medium,dune,Gujarat,images/sample_0626_gujarat_dune.jpg,2025-08-18T06:01:32.548177,Somnath Beach
SAMPLE_0627,15.343802,74.098086,1.17,coarse,dune,Goa,images/sample_0627_goa_dune.jpg,2025-05-29T12:48:02.548192,Baga Beach
SAMPLE_0628,21.378769,87.375369,1.76,coarse,intertidal,Odisha,images/sample_0628_odisha_intertidal.jpg,2025-08-11T22:42:48.548207,Puri Beach
SAMPLE_0629,13.159025,80.112234,0.17,fine,intertidal,Chennai,images/sample_0629_chennai_intertidal.jpg,2025-07-25T12:28:24.548221,Marina Beach
SAMPLE_0630,15.211812,73.752709,0.48,fine,dune,Goa,images/sample_0630_goa_dune.jpg,2025-09-12T09:33:28.548236,Calangute Beach
SAMPLE_0631,11.032048,92.282158,0.33,fine,berm,Andaman,images/sample_0631_andaman_berm.jpg,2025-09-19T12:52:28.548252,Kalapathar Beach
SAMPLE_0632,19.462741,86.896108,0.8,medium,dune,Odisha,images/sample_0632_odisha_dune.jpg,2025-05-28T02:11:23.548267,Chandrabhaga Beach
SAMPLE_0633,12.255715,92.259297,0.71,medium,berm,Andaman,images/sample_0633_andaman_berm.jpg,2025-05-03T02:15:20.548283,Elephant Beach
SAMPLE_0634,20.085317,85.446058,1.85,coarse,intertidal,Odisha,images/sample_0634_odisha_intertidal.jpg,2025-06-25T17:01:47.548300,Chandrabhaga Beach
SAMPLE_0635,20.089816,70.073264,0.83,medium,intertidal,Gujarat,images/sample_0635_gujarat_intertidal.jpg,2025-09-11T10:44:57.548317,Somnath Beach
SAMPLE_0636,20.681139,86.852851,1.45,coarse,berm,Odisha,images/sample_0636_odisha_berm.jpg,2025-06-14T08:02:17.548333,Puri Beach
SAMPLE_0637,17.628209,83.370076,1.96,coarse,berm,Vizag,images/sample_0637_vizag_berm.jpg,2025-08-31T21:26:06.548350,RK Beach
SAMPLE_0638,13.163777,80.172575,1.03,coarse,berm,Chennai,images/sample_0638_chennai_berm.jpg,2025-09-23T16:04:10.548367,Elliot Beach
SAMPLE_0639,12.99603,80.142106,0.99,medium,dune,Chennai,images/sample_0639_chennai_dune.jpg,2025-09-05T15:58:30.548384,Elliot Beach
SAMPLE_0640,13.047335,80.292065,1.09,coarse,berm,Chennai,images/sample_0640_chennai_berm.jpg,2025-04-14T07:41:57.548400,Marina Beach
SAMPLE_0641,13.073888,80.210772,0.53,medium,intertidal,Chennai,images/sample_0641_chennai_intertidal.jpg,2025-05-14T02:06:15.548418,Marina Beach
SAMPLE_0642,11.868287,76.037266,0.52,medium,dune,Kerala,images/sample_0642_kerala_dune.jpg,2025-08-02T22:43:45.548435,Varkala Beach
SAMPLE_0643,20.14913,87.401407,1.61,coarse,intertidal,Odisha,images/sample_0643_odisha_intertidal.jpg,2025-06-25T23:45:48.548451,Gopalpur Beach
SAMPLE_0644,21.460212,85.218525,1.64,coarse,intertidal,Odisha,images/sample_0644_odisha_intertidal.jpg,2025-04-06T11:33:32.548469,Chandrabhaga Beach
SAMPLE_0645,13.144268,80.164561,0.26,fine,dune,Chennai,images/sample_0645_chennai_dune.jpg,2025-05-24T07:52:03.548486,Marina Beach
SAMPLE_0646,12.306871,93.859217,0.85,medium,berm,Andaman,images/sample_0646_andaman_berm.jpg,2025-08-16T17:19:30.548502,Radhanagar Beach
SAMPLE_0647,12.903436,80.124247,1.47,coarse,berm,Chennai,images/sample_0647_chennai_berm.jpg,2025-05-02T07:34:25.548519,Covelong Beach
SAMPLE_0648,20.522672,86.328458,0.78,medium,dune,Odisha,images/sample_0648_odisha_dune.jpg,2025-08-31T19:13:56.548535,Gopalpur Beach
SAMPLE_0649,13.043039,80.150646,0.89,medium,berm,Chennai,images/sample_0649_chennai_berm.jpg,2025-04-11T15:48:42.548551,Covelong Beach
SAMPLE_0650,17.676266,83.214923,1.06,coarse,intertidal,Vizag,images/sample_0650_vizag_intertidal.jpg,2025-09-20T23:40:51.548567,Rushikonda Beach
SAMPLE_0651,13.108024,80.175222,1.99,coarse,berm,Chennai,images/sample_0651_chennai_berm.jpg,2025-08-06T07:29:39.548581,Elliot Beach
SAMPLE_0652,12.943728,80.155885,1.36,coarse,dune,Chennai,images/sample_0652_chennai_dune.jpg,2025-07-28T20:28:21.548596,Elliot Beach
SAMPLE_0653,10.956876,92.959103,1.19,coarse,intertidal,Andaman,images/sample_0653_andaman_intertidal.jpg,2025-08-11T04:44:02.548612,Elephant Beach
SAMPLE_0654,20.809143,72.451308,0.72,medium,intertidal,Gujarat,images/sample_0654_gujarat_intertidal.jpg,2025-04-23T12:51:26.548627,Chorwad Beach
SAMPLE_0655,11.581059,76.03889,1.54,coarse,dune,Kerala,images/sample_0655_kerala_dune.jpg,2025-05-20T01:28:35.548643,Kovalam Beach
SAMPLE_0656,11.269232,75.885158,0.95,medium,berm,Kerala,images/sample_0656_kerala_berm.jpg,2025-05-17T08:38:56.548659,Marari Beach
SAMPLE_0657,20.044666,68.954712,0.74,medium,berm,Gujarat,images/sample_0657_gujarat_berm.jpg,2025-06-20T06:29:56.548675,Chorwad Beach
SAMPLE_0658,20.125326,86.578028,0.26,fine,intertidal,Odisha,images/sample_0658_odisha_intertidal.jpg,2025-06-24T03:02:24.548692,Gopalpur Beach
SAMPLE_0659,15.655302,74.020349,1.51,coarse,berm,Goa,images/sample_0659_goa_berm.jpg,2025-04-26T16:08:42.548743,Palolem Beach
SAMPLE_0660,8.545991,77.084866,0.65,medium,berm,Kerala,images/sample_0660_kerala_berm.jpg,2025-07-14T17:56:52.548759,Varkala Beach
SAMPLE_0661,20.748336,72.339513,1.69,coarse,dune,Gujarat,images/sample_0661_gujarat_dune.jpg,2025-07-04T08:01:14.548773,Chorwad Beach
SAMPLE_0662,15.466687,73.904161,1.16,coarse,berm,Goa,images/sample_0662_goa_berm.jpg,2025-06-25T01:23:47.548786,Anjuna Beach
SAMPLE_0663,11.350052,93.862426,0.14,fine,intertidal,Andaman,images/sample_0663_andaman_intertidal.jpg,2025-05-14T14:37:55.548794,Radhanagar Beach
SAMPLE_0664,11.191774,92.867694,1.14,coarse,intertidal,Andaman,images/sample_0664_andaman_intertidal.jpg,2025-06-18T13:15:21.548802,Radhanagar Beach
SAMPLE_0665,17.719626,83.326907,0.27,fine,berm,Vizag,images/sample_0665_vizag_berm.jpg,2025-08-12T05:28:06.548810,RK Beach
SAMPLE_0666,17.668749,83.344384,1.37,coarse,berm,Vizag,images/sample_0666_vizag_berm.jpg,2025-09-27T18:56:39.548817,RK Beach
SAMPLE_0667,8.921152,77.016666,1.2,coarse,intertidal,Kerala,images/sample_0667_kerala_intertidal.jpg,2025-08-05T06:13:17.548825,Kovalam Beach
SAMPLE_0668,17.758176,83.310625,0.47,fine,intertidal,Vizag,images/sample_0668_vizag_intertidal.jpg,2025-05-12T08:39:34.548834,Rushikonda Beach
SAMPLE_0669,9.008082,76.728106,1.63,coarse,intertidal,Kerala,images/sample_0669_kerala_intertidal.jpg,2025-06-24T03:25:44.548850,Marari Beach
SAMPLE_0670,13.054278,80.131661,0.95,medium,intertidal,Chennai,images/sample_0670_chennai_intertidal.jpg,2025-09-21T04:27:02.548867,Marina Beach
SAMPLE_0671,15.735282,74.151966,1.59,coarse,berm,Goa,images/sample_0671_goa_berm.jpg,2025-05-21T04:54:19.548884,Anjuna Beach
SAMPLE_0672,19.857419,86.821408,0.93,medium,berm,Odisha,images/sample_0672_odisha_berm.jpg,2025-08-06T14:22:05.548902,Puri Beach
SAMPLE_0673,22.351477,72.304179,1.44,coarse,intertidal,Gujarat,images/sample_0673_gujarat_intertidal.jpg,2025-09-05T13:00:47.548919,Mandvi Beach
SAMPLE_0674,17.654611,83.302273,1.58,coarse,berm,Vizag,images/sample_0674_vizag_berm.jpg,2025-05-31T09:07:46.548938,Rushikonda Beach
SAMPLE_0675,21.831788,68.704429,1.45,coarse,intertidal,Gujarat,images/sample_0675_gujarat_intertidal.jpg,2025-08-15T21:35:48.548955,Somnath Beach
SAMPLE_0676,15.611289,74.106227,1.6,coarse,dune,Goa,images/sample_0676_goa_dune.jpg,2025-06-14T05:49:38.548972,Baga Beach
SAMPLE_0677,21.026227,87.212705,0.18,fine,berm,Odisha,images/sample_0677_odisha_berm.jpg,2025-08-25T21:13:05.548992,Puri Beach
SAMPLE_0678,13.02559,80.136265,0.46,fine,dune,Chennai,images/sample_0678_chennai_dune.jpg,2025-07-06T03:47:26.549009,Covelong Beach
SAMPLE_0679,15.799808,74.164861,1.68,coarse,intertidal,Goa,images/sample_0679_goa_intertidal.jpg,2025-05-04T16:34:10.549025,Baga Beach
SAMPLE_0680,21.209597,70.2872,1.93,coarse,dune,Gujarat,images/sample_0680_gujarat_dune.jpg,2025-07-12T08:44:11.549041,Mandvi Beach
SAMPLE_0681,9.533857,76.625266,0.48,fine,dune,Kerala,images/sample_0681_kerala_dune.jpg,2025-04-23T08:03:15.549051,Varkala Beach
SAMPLE_0682,13.010523,80.127315,0.14,fine,dune,Chennai,images/sample_0682_chennai_dune.jpg,2025-05-08T02:59:36.549066,Elliot Beach
SAMPLE_0683,10.504287,92.488437,1.25,coarse,intertidal,Andaman,images/sample_0683_andaman_intertidal.jpg,2025-05-05T22:21:18.549084,Radhanagar Beach
SAMPLE_0684,15.243835,74.058868,1.66,coarse,berm,Goa,images/sample_0684_goa_berm.jpg,2025-05-08T04:58:49.549103,Baga Beach
SAMPLE_0685,10.843106,76.900681,1.11,coarse,intertidal,Kerala,images/sample_0685_kerala_intertidal.jpg,2025-05-26T20:10:12.549121,Varkala Beach
SAMPLE_0686,19.434525,86.898525,1.15,coarse,dune,Odisha,images/sample_0686_odisha_dune.jpg,2025-06-02T10:01:12.549137,Chandrabhaga Beach
SAMPLE_0687,17.741725,83.230768,1.25,coarse,berm,Vizag,images/sample_0687_vizag_berm.jpg,2025-06-21T17:38:06.549153,RK Beach
SAMPLE_0688,17.601304,83.319256,0.88,medium,dune,Vizag,images/sample_0688_vizag_dune.jpg,2025-06-23T04:52:53.549171,RK Beach
SAMPLE_0689,19.540236,87.448346,1.25,coarse,dune,Odisha,images/sample_0689_odisha_dune.jpg,2025-08-22T12:29:08.549189,Chandrabhaga Beach
SAMPLE_0690,15.64956,74.187113,1.29,coarse,berm,Goa,images/sample_0690_goa_berm.jpg,2025-05-24T19:01:02.549203,Baga Beach
SAMPLE_0691,21.339734,72.083396,0.71,medium,intertidal,Gujarat,images/sample_0691_gujarat_intertidal.jpg,2025-06-15T14:44:12.549218,Chorwad Beach
SAMPLE_0692,22.129679,70.806901,0.64,medium,berm,Gujarat,images/sample_0692_gujarat_berm.jpg,2025-08-09T16:40:54.549233,Chorwad Beach
SAMPLE_0693,15.661149,74.049792,0.48,fine,dune,Goa,images/sample_0693_goa_dune.jpg,2025-06-28T16:06:29.549249,Palolem Beach
SAMPLE_0694,12.989533,92.564492,0.4,fine,intertidal,Andaman,images/sample_0694_andaman_intertidal.jpg,2025-09-23T03:10:13.549257,Radhanagar Beach
SAMPLE_0695,17.604607,83.271888,0.22,fine,dune,Vizag,images/sample_0695_vizag_dune.jpg,2025-08-23T02:20:56.549271,Rushikonda Beach
SAMPLE_0696,11.859099,93.447033,1.17,coarse,dune,Andaman,images/sample_0696_andaman_dune.jpg,2025-06-15T07:28:52.549282,Radhanagar Beach
SAMPLE_0697,22.338769,71.493916,0.13,fine,berm,Gujarat,images/sample_0697_gujarat_berm.jpg,2025-05-22T08:18:29.549293,Somnath Beach
SAMPLE_0698,17.671274,83.276681,1.68,coarse,intertidal,Vizag,images/sample_0698_vizag_intertidal.jpg,2025-06-28T13:34:52.549306,Rushikonda Beach
SAMPLE_0699,15.460328,73.93244,1.52,coarse,berm,Goa,images/sample_0699_goa_berm.jpg,2025-07-05T12:57:52.549321,Anjuna Beach
SAMPLE_0700,13.519215,93.609141,0.21,fine,dune,Andaman,images/sample_0700_andaman_dune.jpg,2025-08-26T20:58:49.549334,Kalapathar Beach
SAMPLE_0701,12.66957,93.671507,0.45,fine,berm,Andaman,images/sample_0701_andaman_berm.jpg,2025-04-25T00:25:54.549349,Kalapathar Beach
SAMPLE_0702,13.15476,80.133754,1.14,coarse,dune,Chennai,images/sample_0702_chennai_dune.jpg,2025-06-21T06:01:32.549364,Covelong Beach
SAMPLE_0703,12.959316,80.128352,0.27,fine,dune,Chennai,images/sample_0703_chennai_dune.jpg,2025-05-27T02:24:45.549380,Elliot Beach
SAMPLE_0704,19.367796,87.480233,1.13,coarse,berm,Odisha,images/sample_0704_odisha_berm.jpg,2025-07-24T08:16:02.549394,Chandrabhaga Beach
SAMPLE_0705,11.445836,93.421577,0.42,fine,intertidal,Andaman,images/sample_0705_andaman_intertidal.jpg,2025-09-16T08:48:49.549408,Elephant Beach
SAMPLE_0706,8.564748,75.092092,0.52,medium,dune,Kerala,images/sample_0706_kerala_dune.jpg,2025-05-14T10:37:48.549423,Marari Beach
SAMPLE_0707,12.821674,80.242142,1.27,coarse,berm,Chennai,images/sample_0707_chennai_berm.jpg,2025-07-04T11:26:18.549438,Covelong Beach
SAMPLE_0708,9.955948,76.681323,0.17,fine,berm,Kerala,images/sample_0708_kerala_berm.jpg,2025-08-22T13:10:05.549454,Kovalam Beach
SAMPLE_0709,13.138875,80.256777,0.54,medium,dune,Chennai,images/sample_0709_chennai_dune.jpg,2025-06-15T15:14:59.549468,Marina Beach
SAMPLE_0710,15.786701,73.914828,1.9,coarse,dune,Goa,images/sample_0710_goa_dune.jpg,2025-09-08T12:55:23.549481,Palolem Beach
SAMPLE_0711,12.039294,92.323482,0.2,fine,dune,Andaman,images/sample_0711_andaman_dune.jpg,2025-07-14T01:07:35.549493,Kalapathar Beach
SAMPLE_0712,20.350078,87.050976,1.46,coarse,berm,Odisha,images/sample_0712_odisha_berm.jpg,2025-06-29T09:15:33.549509,Gopalpur Beach
SAMPLE_0713,11.469772,93.33818,1.48,coarse,dune,Andaman,images/sample_0713_andaman_dune.jpg,2025-09-02T17:21:55.549523,Radhanagar Beach
SAMPLE_0714,11.861213,92.806093,1.1,coarse,berm,Andaman,images/sample_0714_andaman_berm.jpg,2025-09-24T11:21:29.549534,Kalapathar Beach
SAMPLE_0715,11.723722,76.665091,1.06,coarse,dune,Kerala,images/sample_0715_kerala_dune.jpg,2025-07-12T16:48:55.549542,Varkala Beach
SAMPLE_0716,17.610157,83.223805,0.14,fine,dune,Vizag,images/sample_0716_vizag_dune.jpg,2025-06-12T11:36:33.549555,Rushikonda Beach
SAMPLE_0717,11.716518,93.147325,0.77,medium,intertidal,Andaman,images/sample_0717_andaman_intertidal.jpg,2025-08-20T10:29:29.549568,Elephant Beach
SAMPLE_0718,11.946188,76.553616,1.18,coarse,dune,Kerala,images/sample_0718_kerala_dune.jpg,2025-08-15T13:05:48.549581,Kovalam Beach
SAMPLE_0719,12.703935,75.099469,0.37,fine,berm,Kerala,images/sample_0719_kerala_berm.jpg,2025-06-18T23:48:16.549596,Marari Beach
SAMPLE_0720,17.73184,83.334585,0.59,medium,intertidal,Vizag,images/sample_0720_vizag_intertidal.jpg,2025-05-15T11:22:46.549609,Yarada Beach
SAMPLE_0721,12.017207,75.970816,1.64,coarse,berm,Kerala,images/sample_0721_kerala_berm.jpg,2025-04-26T22:57:09.549622,Marari Beach
SAMPLE_0722,17.798397,83.317641,0.89,medium,dune,Vizag,images/sample_0722_vizag_dune.jpg,2025-07-04T19:42:31.549636,Rushikonda Beach
SAMPLE_0723,21.1301,85.151626,1.02,coarse,intertidal,Odisha,images/sample_0723_odisha_intertidal.jpg,2025-05-06T10:40:31.549651,Gopalpur Beach
SAMPLE_0724,19.519029,85.584399,0.17,fine,berm,Odisha,images/sample_0724_odisha_berm.jpg,2025-08-01T17:14:54.549663,Gopalpur Beach
SAMPLE_0725,11.672255,76.026497,0.53,medium,dune,Kerala,images/sample_0725_kerala_dune.jpg,2025-06-13T13:08:09.549676,Varkala Beach
SAMPLE_0726,15.496985,73.72818,1.74,coarse,intertidal,Goa,images/sample_0726_goa_intertidal.jpg,2025-05-13T14:24:33.549692,Anjuna Beach
SAMPLE_0727,19.542255,85.101366,0.41,fine,dune,Odisha,images/sample_0727_odisha_dune.jpg,2025-06-30T13:43:01.549721,Chandrabhaga Beach
SAMPLE_0728,21.865671,86.267741,1.55,coarse,dune,Odisha,images/sample_0728_odisha_dune.jpg,2025-06-14T18:11:40.549744,Chandrabhaga Beach
SAMPLE_0729,15.212386,73.989687,1.62,coarse,dune,Goa,images/sample_0729_goa_dune.jpg,2025-08-06T08:21:56.549757,Palolem Beach
SAMPLE_0730,22.05856,71.43799,1.77,coarse,dune,Gujarat,images/sample_0730_gujarat_dune.jpg,2025-05-10T09:14:00.549770,Mandvi Beach
SAMPLE_0731,9.845839,77.087241,0.25,fine,dune,Kerala,images/sample_0731_kerala_dune.jpg,2025-05-29T10:05:44.549786,Marari Beach
SAMPLE_0732,15.601531,73.783505,0.83,medium,dune,Goa,images/sample_0732_goa_dune.jpg,2025-08-13T09:15:23.549799,Baga Beach
SAMPLE_0733,22.599937,71.23406,0.4,fine,berm,Gujarat,images/sample_0733_gujarat_berm.jpg,2025-06-30T05:19:42.549812,Somnath Beach
SAMPLE_0734,22.386201,68.000879,1.32,coarse,dune,Gujarat,images/sample_0734_gujarat_dune.jpg,2025-07-04T16:02:28.549827,Chorwad Beach
SAMPLE_0735,21.350447,68.507415,1.89,coarse,berm,Gujarat,images/sample_0735_gujarat_berm.jpg,2025-06-09T11:38:54.549843,Chorwad Beach
SAMPLE_0736,12.830094,80.176113,1.43,coarse,berm,Chennai,images/sample_0736_chennai_berm.jpg,2025-08-21T14:42:54.549859,Marina Beach
SAMPLE_0737,13.118409,80.161584,1.27,coarse,intertidal,Chennai,images/sample_0737_chennai_intertidal.jpg,2025-05-08T05:08:31.549875,Marina Beach
SAMPLE_0738,15.290919,73.76162,1.23,coarse,dune,Goa,images/sample_0738_goa_dune.jpg,2025-05-24T21:51:07.549891,Calangute Beach
SAMPLE_0739,11.540707,93.079261,1.06,coarse,dune,Andaman,images/sample_0739_andaman_dune.jpg,2025-05-06T07:56:57.549900,Radhanagar Beach
SAMPLE_0740,10.348451,75.218203,0.96,medium,berm,Kerala,images/sample_0740_kerala_berm.jpg,2025-05-25T06:46:12.549908,Kovalam Beach
SAMPLE_0741,12.385536,92.747513,0.12,fine,berm,Andaman,images/sample_0741_andaman_berm.jpg,2025-04-20T19:04:16.549916,Elephant Beach
SAMPLE_0742,13.075962,80.105984,1.49,coarse,berm,Chennai,images/sample_0742_chennai_berm.jpg,2025-09-15T18:34:58.549923,Marina Beach
SAMPLE_0743,15.036421,73.883322,1.01,coarse,berm,Goa,images/sample_0743_goa_berm.jpg,2025-04-28T17:06:08.549931,Anjuna Beach
SAMPLE_0744,22.132314,68.837604,0.13,fine,berm,Gujarat,images/sample_0744_gujarat_berm.jpg,2025-04-29T16:59:19.549938,Somnath Beach
SAMPLE_0745,17.744147,83.346788,1.02,coarse,intertidal,Vizag,images/sample_0745_vizag_intertidal.jpg,2025-09-29T09:01:53.549946,Rushikonda Beach
SAMPLE_0746,13.026922,80.255542,0.95,medium,intertidal,Chennai,images/sample_0746_chennai_intertidal.jpg,2025-04-20T06:53:19.549953,Marina Beach
SAMPLE_0747,13.060853,80.221881,1.38,coarse,intertidal,Chennai,images/sample_0747_chennai_intertidal.jpg,2025-06-30T00:14:29.549961,Marina Beach
SAMPLE_0748,19.485677,86.217333,1.1,coarse,dune,Odisha,images/sample_0748_odisha_dune.jpg,2025-04-06T06:55:31.549968,Chandrabhaga Beach
SAMPLE_0749,21.014138,86.038402,0.8,medium,dune,Odisha,images/sample_0749_odisha_dune.jpg,2025-04-05T16:00:32.549976,Gopalpur Beach
SAMPLE_0750,15.370651,73.869316,1.1,coarse,dune,Goa,images/sample_0750_goa_dune.jpg,2025-06-25T23:28:41.549984,Baga Beach
SAMPLE_0751,10.521151,93.063776,1.28,coarse,intertidal,Andaman,images/sample_0751_andaman_intertidal.jpg,2025-07-28T03:00:24.549991,Radhanagar Beach
SAMPLE_0752,15.586098,73.934211,0.15,fine,dune,Goa,images/sample_0752_goa_dune.jpg,2025-08-31T04:28:26.549999,Anjuna Beach
SAMPLE_0753,15.548369,73.994891,1.49,coarse,dune,Goa,images/sample_0753_goa_dune.jpg,2025-06-25T03:42:11.550006,Palolem Beach
SAMPLE_0754,12.596487,92.334874,1.01,coarse,berm,Andaman,images/sample_0754_andaman_berm.jpg,2025-08-23T09:36:15.550013,Radhanagar Beach
SAMPLE_0755,17.763173,83.251217,1.38,coarse,berm,Vizag,images/sample_0755_vizag_berm.jpg,2025-06-05T15:18:35.550027,RK Beach
SAMPLE_0756,17.662633,83.231881,0.34,fine,berm,Vizag,images/sample_0756_vizag_berm.jpg,2025-05-26T12:38:41.550037,RK Beach
SAMPLE_0757,12.901854,80.213302,1.77,coarse,berm,Chennai,images/sample_0757_chennai_berm.jpg,2025-09-20T02:12:48.550045,Elliot Beach
SAMPLE_0758,12.867536,80.15252,1.65,coarse,berm,Chennai,images/sample_0758_chennai_berm.jpg,2025-06-10T14:36:32.550053,Marina Beach
SAMPLE_0759,19.837128,85.724067,0.62,medium,intertidal,Odisha,images/sample_0759_odisha_intertidal.jpg,2025-06-24T03:36:26.550060,Puri Beach
SAMPLE_0760,12.953285,80.247341,0.89,medium,intertidal,Chennai,images/sample_0760_chennai_intertidal.jpg,2025-07-17T19:15:34.550068,Covelong Beach
SAMPLE_0761,8.334379,75.619252,0.97,medium,dune,Kerala,images/sample_0761_kerala_dune.jpg,2025-08-13T22:51:48.550076,Kovalam Beach
SAMPLE_0762,15.176338,73.805805,0.68,medium,berm,Goa,images/sample_0762_goa_berm.jpg,2025-09-16T00:00:20.550090,Baga Beach
SAMPLE_0763,22.689234,68.750767,1.24,coarse,dune,Gujarat,images/sample_0763_gujarat_dune.jpg,2025-08-13T12:17:44.550098,Mandvi Beach
SAMPLE_0764,12.826944,80.206592,1.6,coarse,berm,Chennai,images/sample_0764_chennai_berm.jpg,2025-07-11T13:05:42.550105,Covelong Beach
SAMPLE_0765,17.6905,83.359299,1.14,coarse,dune,Vizag,images/sample_0765_vizag_dune.jpg,2025-07-10T08:52:48.550113,RK Beach
SAMPLE_0766,20.991052,85.973647,0.71,medium,dune,Odisha,images/sample_0766_odisha_dune.jpg,2025-08-18T01:05:04.550121,Puri Beach
SAMPLE_0767,15.37301,74.191092,1.15,coarse,intertidal,Goa,images/sample_0767_goa_intertidal.jpg,2025-09-17T23:35:14.550128,Baga Beach
SAMPLE_0768,11.355753,74.957439,0.12,fine,dune,Kerala,images/sample_0768_kerala_dune.jpg,2025-05-27T14:54:11.550136,Varkala Beach
SAMPLE_0769,12.748094,93.293661,1.34,coarse,dune,Andaman,images/sample_0769_andaman_dune.jpg,2025-09-04T02:50:21.550144,Elephant Beach
SAMPLE_0770,21.415115,72.074864,0.26,fine,berm,Gujarat,images/sample_0770_gujarat_berm.jpg,2025-09-23T02:11:51.550151,Mandvi Beach
SAMPLE_0771,17.643464,83.270865,0.87,medium,intertidal,Vizag,images/sample_0771_vizag_intertidal.jpg,2025-04-27T09:05:42.550159,Yarada Beach
SAMPLE_0772,22.102148,71.366472,0.33,fine,dune,Gujarat,images/sample_0772_gujarat_dune.jpg,2025-08-14T17:48:53.550166,Somnath Beach
SAMPLE_0773,12.84484,80.124283,1.33,coarse,intertidal,Chennai,images/sample_0773_chennai_intertidal.jpg,2025-06-22T22:40:44.550174,Covelong Beach
SAMPLE_0774,17.681994,83.276081,0.3,fine,berm,Vizag,images/sample_0774_vizag_berm.jpg,2025-05-26T15:32:50.550182,RK Beach
